16-223,Introduction to Physical Computing,Fall,10,"Physical computing refers to the design and construction of physical systems that use a mix of software and hardware to sense and respond to the surrounding world.  Such systems blend digital and physical processes into toys and gadgets, kinetic sculpture, functional sensing and assessment tools, mobile instruments, interactive wearables, and more.  This is a project-based course that deals with all aspects of conceiving, designing and developing projects with physical computing: the application, the artifact, the computer-aided design environment, and the physical prototyping facilities.  The course is organized around a series of practical hands-on exercises which introduce the fundamentals of circuits, embedded programming, sensor signal processing, simple mechanisms, actuation, and time-based behavior.  The key objective is gaining an intuitive understanding of how information and energy move between the physical, electronic, and computational domains to create a desired behavior.  The exercises provide building blocks for collaborative projects which utilize the essential skills and challenge students to not only consider how to make things, but also for whom we design, and why the making is worthwhile.  This course is an IDeATe Portal Course for entry into either of the IDeATe Intelligent Environments or Physical Computing programs.  CFA/DC/TPR students can enroll under 16-223; CIT/MCS/SCS students can enroll in the 60-223 version of the course.  Please note that there will be lab usage and materials fees associated with this course."
16-264,Humanoids,Spring,12,"This course surveys perception, cognition, and movement in humans, humanoid robots, and humanoid graphical characters. Application areas include more human-like robots, video game characters, and interactive movie characters. Course Website: http://www.cs.cmu.edu/~cga/humanoids-ugrad/"
16-299,Introduction to Feedback Control Systems,Spring,12,"This course is designed as a first course in feedback control systems  for computer science majors. Course topics include classical linear  control theory (differential equations, Laplace transforms, feedback  control), linear state-space methods (controllability/observability,  pole placement, LQR), nonlinear systems theory, and an introduction  to control using computer learning techniques. Priorities  will be given to computer science majors with robotics minor.Prerequisites: 21-122 and 15-122"
16-311,Introduction to Robotics,Spring,12,"This course presents an overview of robotics in practice and research with topics including vision, motion planning, mobile mechanisms, kinematics, inverse kinematics, and sensors. In course projects, students construct robots which are driven by a microcontroller, with each project reinforcing the basic principles developed in lectures. Students nominally work in teams of three: an electrical engineer, a mechanical engineer, and a computer scientist. This course will also expose students to some of the contemporary happenings in robotics, which includes current robot lab research, applications, robot contests and robots in the news.Prerequisites: 18-202 Min. grade C or 21-240 Min. grade C or 24-311 Min. grade C or 21-260 Min. grade C or 21-241 Min. grade C Course Website: http://www.cs.cmu.edu/afs/cs.cmu.edu/academic/class/16311/www/current/"
16-350,Planning Techniques for Robotics,Spring,12,"Planning is one of the core components that enable robots to be autonomous. Robot planning is responsible for deciding in real-time what should the robot do next, how to do it, where should the robot move next and how to move there. This class does an in-depth study of popular planning techniques in robotics and examines their use in ground and aerial robots, humanoids, mobile manipulation platforms and multi-robot systems. The students learn the theory of these methods and also implement them in a series of programming-based projects.   To take the class students should have taken an Intro to Robotics class and have a good knowledge of programming and data structures. Course Website: http://www.cs.cmu.edu/~maxim/classes/robotplanning/"
16-362,Mobile Robot Programming Laboratory,Fall,12,"This course is a comprehensive hands-on introduction to the concepts and basic algorithms needed to make a mobile robot function reliably and effectively. We will work in small groups with small robots that are controlled over wireless from your laptop computers. The robots are Neato household vacuum robots that have been converted to mini forktrucks that can move pallets from place to place just like commercial automated guided vehicles do today. The robots are programmed in the modern MATLAB programming environment. It is a pretty easy language to learn, and a very powerful one for prototyping robotics algorithms.   You will get a lot of experience in this course in addition to some theory. Lectures are focused on the content of the next lab. There is a lab every week and they build on each other so that a complete robot software system results. The course will culminate with a class-wide robot competition that tests the performance of all of your code implemented in the semester. In order to succeed in the course, students must have a 2nd year science/engineering level background in mathematics (matrices, vectors, coordinate systems) and have already mastered at least one procedural programming language like C or Java. When the course is over, you will have written a single software system that has been incrementally extended in functionality and regularly debugged throughout the semester. Course Website: http://www.frc.ri.cmu.edu/~alonzo/teaching/16x62/16x62.html"
16-371,Personalized Responsive Environments,Spring,9,"[IDeATe collaborative course]. Environmental factors have a significant impact on mood and productivity. Creating responsive environments necessitates the design of surroundings that are able to metamorphose in order to optimize user strengths and available resources and evolve in stride with user needs.  This course will investigate the development of spaces that adapt to user preferences, moods, and task specific demands. Both the design and engineering of such personalized environments will be explored. Central course concepts will include, understanding the user, integrating various modalities (e.g., light, heat, sound) to support the changing needs of task and user, and the creation of adaptive environments that learn user preferences over time. Please note that there may be usage/materials fees associated with this course.Prerequisites: 60-223 Min. grade C or 62-150 Min. grade C or 15-104 Min. grade C or 18-090 Min. grade C"
16-374,IDeATe: Art of Robotic Special Effects,Spring,12,"Inspired by the early ""trick"" films of George Melies, this project-oriented course brings together robotics and film production technique to infuse cinema with the wonder of live magic.  Students will learn the basics of film production using animatronics, camera motion control, and compositing.  The projects apply these techniques to create innovative physical effects for short films, all the way from concept to post-production.  The course emphasizes real-time practical effects to explore the immediacy and interactivity of improvisation and rehearsal.  The robotics topics include animatronic rapid prototyping and programming human-robot collaborative performance.  The course includes  a brief overview of the history of special effects and robotics to set the work in context. Course Website: https://courses.ideate.cmu.edu/16-374"
16-375,Robotics for Creative Practice,Fall,10,"[IDeATe collaborative course]. This project-oriented course brings art and engineering together into making machines which are surprisingly animate. Students will iterate their concepts through several small projects focused on using embodied behavior as a creative medium for storytelling, performance, and human interaction. Students will learn skills for designing, constructing and programming simple robot systems, then exploring their results through exhibition and performance. Technical topics include systems thinking, dynamic physical and computational behavior, autonomy, embedded programming, and fabrication and deployment. Discussion topics include both contemporary kinetic sculpture and robotics research. Please note that there may be usage/materials fees associated with this course.Prerequisites: 15-104 or 60-223 or 62-150 or 16-223"
16-384,Robot Kinematics and Dynamics,Fall,12,"Foundations and principles of robotic kinematics. Topics include transformations, forward kinematics, inverse kinematics, differential kinematics (Jacobians),  manipulability, and basic equations of motion. Course also include programming on robot arms.Prerequisites: 15-122 Min. grade C or 16-311 or 21-241 or 24-311 or 18-202"
16-385,Computer Vision,Spring,9,"Basic concepts in machine vision, including sensing and perception, 2D image analysis, pattern classification, physics-based vision, stereo and motion, and object recognition.Prerequisites: (18-202 Min. grade C and 15-122 Min. grade C) or (15-122 Min. grade C and 21-241 Min. grade C and 21-259 Min. grade C) Course Website: http://www.cs.cmu.edu/~16385/"
16-397,"Art, Conflict and Technology in Northern Ireland",Spring,12,"Art, Conflict and Technology in Northern Ireland is a 12-unit course cross-listed between the School of Art, the Department of English, and the Robotics Institute. Throughout the term students will be introduced to a history of social strife in the North of Ireland from the 1960s to the present, and efforts to reconcile such differences in the contemporary period. We will consider the influence of advancing technology on how narratives are shared within a community and worldwide. We will reflect upon and analyze a variety of literary and visual art sources from the chosen time period, while also learning how to create mixed-media projects using Gigapan and Hear Me systems from Carnegie Mellon?s CREATE Lab in the Robotics Institute. If you have ever considered how artists explore societal strife through their writing or visual arts practice, if you are interested in the social and political influences of evolving technology, or if you are a practicing artist who uses advancing technology as a tool for individual expression, this integrative course is for you. Throughout the semester we will examine the practice of a range of visual artists that include Rita Duffy, John Kindness and Willie Doherty and writers and dramatists like Dermot Healy, Patrick McCabe, and Christina Reid. Students will learn how to use CREATE Lab?s Gigapan and Hear Me systems as platforms for exploring the content presented in the class for the development of final projects. We will travel to Belfast for spring break 2015, to meet a variety of writers and artists whose work we will study, and stakeholders in the reconciliation efforts throughout the region. In addition to weekly lectures on Thursdays throughout the term, students will have a six-week lab on Tuesdays. Lab sessions begin in the second week of classes (January 20)."
16-421,Vision Sensors,Spring,12,"This course covers the fundamentals of vision cameras and other sensors - how they function, how they are built, and how to use them effectively. The course presents a journey through the fascinating five hundered year history of ""camera-making"" from the early 1500's ""camera obscura"" through the advent of film and lenses, to today's mirror-based and solid state devices (CCD, CMOS). The course includes a significant hands-on component where students learn how to use the sensors and understand, model and deal with the uncertainty (noise) in their measurements. While the first half of the course deals with conventional ""single viewpoint"" or ""perspective"" cameras, the second half of the course covers much more recent ""multi-viewpoint"" or ""multi-perspective"" cameras that includes a host of lenses and mirrors.Prerequisites: 21-241 and 21-111Course Website: http://www.cs.cmu.edu/~ILIM/courses/vision-sensors/"
16-423,Designing Computer Vision Apps,Fall,12,"Computer vision is a discipline that attempts to extract information from images and videos. Nearly every smart device on the planet has a camera, and people are increasingly interested in how to develop apps that use computer vision to perform an ever expanding list of things including: 3D mapping, photo/image search, people/object tracking, augmented reality etc. This course is intended for students who are not familiar with computer vision, but want to come up to speed rapidly with the latest in environments, software tools and best practices for developing computer vision apps. No prior knowledge of computer vision or machine learning is required although a strong programming background is a must (at a minimum good knowledge of C/C++). Topics will include using conventional computer vision software tools (OpenCV, MATLAB toolboxes, VLFeat, CAFFE), and development on iOS devices using mobile vision libraries such as GPUImage and fast math libraries like Armadillo and Eigen. For consistency, all app development will be in iOS and it is expected that all students participating in the class have access to an Intel-based MAC running OS X Mavericks or later. Although the coursework will be focussed on a single operating system, the knowledge gained from this class is intended to generalize to other mobile platforms such as Android etc.Prerequisites: (21-240 and 15-213) or (21-241 and 15-213) or (18-213 and 18-202) Course Website: http://16423.courses.cs.cmu.edu"
16-441,Advanced CP/SIS: Urban Intervention,Fall and Spring,12,"This course introduces students to theories, practices, and communities for critical investigation of urban spaces and play within them. The course unfolds along two parallel trajectories: research (literature review, lectures, readings, demonstrations) and design (three iterated individualized projects and a fourth larger scale final project). The first half of the course will introduce students to a wide range of theories and techniques within urban intervention that draw from fluxus, the situationist international, activism and hacktivism, as well as public policy, philosophy, psychology and economics. Students will study theoretical and practical frameworks for artistic intervention into public urban spaces, while concurrently researching actual sites and communities within Pittsburgh for experimentation. Students are required to conceptualized projects on larger (urban) scales, and find ways to implement their projects safely and legally by pursuing the necessary administrative, social, technical, financial steps required to create meaningful interventions in public spaces. This class will specifically explore three media for urban intervention: Sound Outdoor video projection Robotics, Autonomy and Mobility in the way of remote control vehicles (e.g. cars, quad-copters, etc.). For each theme, students are required to produce one project that is iterated twice or more. The undergraduate (60441) and graduate (60741) sections of the course meet concurrently and follow the same syllabus and assignments. In addition to the coursework documented in the syllabus, Graduate level students are expected to write a research paper suitable for submission to a notable relevant academic conference. This process includes a rough draft, revisions and a completed and formatted paper ready for submission"
16-450,Robotics Systems Engineering,Fall,12,"Systems engineering examines methods of specifying, designing, analyzing and testing complex systems.  In this course, principles and processes of systems engineering are introduced and applied to the development of robotic devices.  The focus is on robotic system engineered to perform complex behavior. Such systems embed computing elements, integrate sensors and actuators, operate in a reliable and robust fashion, and demand rigorous engineering from conception through production. The course is organized as a progression through the systems engineering process of conceptualization, specification, design, and prototyping with consideration of verification and validation.  Students completing this course will engineer a robotic system through its compete design and initial prototype.  The project concept and teams can continue into the Spring-semester (16-474 Robotics Capstone) for system refinement, testing and demonstration.Prerequisites: 16-311 Min. grade B and (18-370 Min. grade B or 16-299 Min. grade B or 24-451 Min. grade B)"
16-455,Human-Machine Virtuosity,Spring,12,"[IDeATe course] Human dexterous skill embodies a wealth of physical understanding which complements computer-based design and machine fabrication. This project-oriented course explores the duality between hand and machine through the practical development of innovative design and fabrication systems. These systems fluidly combine the expressivity and intuition of physical tools with the scalability and precision of the digital realm. Students will develop novel hybrid design and production workflows combining analog and digital processes to support the design and fabrication of their chosen projects. Specific skills covered include 3D scanning, 3D modeling (CAD), 3D printing (additive manufacturing), computer based sensing, and human-robot interaction design. Areas of interest include architecture, art, and product design.Prerequisites: 16-223 Min. grade C or 60-223 Min. grade C Course Website: https://courses.ideate.cmu.edu/16-455"
16-456,Reality Computing Studio,Fall,12,"[IDeATe collaborative course] Reality computing encompasses a constellation of technologies focused around capturing reality (laser scanning, photogrammetry), working with spatial data (CAD, physical modeling, simulation), and using data to interact with and influence the physical world (augmented / virtual reality, projector systems, 3d printing, robotics). Taught in collaboration with the school of architecture, this studio asks students to apply these technologies to real world problems such as residential design, sustainability, and infrastructure monitoring. Course Website: http://ideate.cmu.edu/about-ideate/departments/robotics-institute/reality-computing/"
16-457,Reality Computing II,Spring,12,"[IDeATe collaborative course] Reality computing encompasses a constellation of technologies focused around capturing reality (laser scanning, photogrammetry), working with spatial data (CAD, physical modeling, simulation), and using data to interact with and influence the physical world (augmented / virtual reality, projector systems, 3d printing, robotics). This iteration of the reality computing course will focus on ""design realization"": the translation from digital design to fully realized tangible artifact. Collaborating with the UDBS design studio, and within the context of a full-scale residential prototype, students will investigate how reality computing technologies can be used to accelerate and advance the process of design realization by using reality computing to understand existing homes, map design data into the real world, and highlight conflicts between design and reality. Topics of special focus within the course are residential design (John Folan) and augmented reality and robotics (Pyry Matikainen). Course Website: http://ideate.cmu.edu/about-ideate/departments/robotics-institute/reality-computing/"
16-461,Experimental Capture,Fall,9,"Performance capture is used in applications as varied as special effects in movies, animation, sports training, physical rehabilitation, and human-robot/human-computer interaction. This course will survey state-of-the-art techniques and emerging ideas, in the industry and in academia, to capture, model, and render human performances. The course will be a mix between lectures and discussion of recent progress in human motion capture and analysis. The course evaluation will be project-based, in which students will capture their own body and face motion, and build projects around the data they collect individually and as a group. We will cover:  1. Capture Techniques: We will describe and use various systems including motion capture, video-based capture, depth sensors, scanners, and eye-gaze trackers;  2. Modeling and Representation: We will cover classic and contemporary representations of face and body pose and motion, including statistical and physics-based techniques;  3. Rendering Applications: As new rendering paradigms emerge, new applications continue to develop. We will study recent progress in animation, synthesis, classification, and rehabilitation on new forms of displays.   Please note that there may be usage/materials fees associated with this course.Prerequisites: 15-365 or 60-422"
16-465,Game Engine Programming,Spring,10,"This course is designed to help students understand, modify, and develop game engines.  Game engines consist of reusable runtime and asset pipeline code. They provide game-relevant abstractions of low-level system services and libraries, making it easier to write bug-free games that work across multiple platforms. Game engines also handle artistic content, providing or integrating with authoring tools to ease the process of creating high-fidelity games.  In this course, we will discuss the problems game engines attempt to solve, examine how current state-of-the-art engines address these problems, and create our own engines based on what we learn. We will cover both the content authoring and runtime aspects of engines. Coursework will consist of frequent, tightly-scoped programming and system design assignments; expeditions through game engine source code; and two group projects â€?one in an engine created from scratch, and one that requires modification of an existing engine.  Prerequisites: Students will be expected to be fluent in at least one programming language. We will be working with C++, Javascript, and a smattering of Python. We will be using git for version control and code sharing. The assignments in the course will be designed to be completed on an OSX or Linux workstation (e.g. the IDeATe ""virtual cluster""). Working with Windows will be possible, but might require extra effort. We will be building a 3D model pipeline around Blender, but no prior knowledge of the tool will be assumed.Prerequisites: 15-112 Min. grade C or 62-150 Min. grade C or 15-104 Min. grade C or 15-213 Min. grade C"
16-467,Human Robot Interaction,Spring,12,"The field of human-robot interaction (HRI) is fast becoming a significant area of research in robotics. The basic objective is to create and investigate interfaces that enable natural and effective modes of interaction with robotic technologies. HRI is highly interdisciplinary, bringing together methodologies and techniques from robotics, artificial intelligence, human-computer interaction, human factors, interaction design, psychology, anthropology, education, drama, and other fields.    This course is primarily lecture-based, with in-class participatory mini-projects, group homework assignments, and a group term project that will enable students to put theory to practice using state-of-the-art interactive robots. The topics covered will include man-machine coupling, underlying robotic technologies, as they relate to human-robot interaction, interaction methodologies and techniques, the singularity, and will include significant discussion of application domains that feature HRI.    This course has no prerequisites, but some basic familiarity with robots is recommended (programming knowledge is not necessary, but is useful for the term project). Course Website: http://www.cs.cmu.edu/~reids/16-467/"
16-474,Robotics Capstone,Spring,12,"In this course students refine the design, build, integrate, test, and demonstrate the performance of the robot they designed in the pre-requisite Systems Engineering Course (16-450). The students are expected to continue to apply the process and methods of Systems Engineering to track requirements, evaluate alternatives, refine the cyberphysical architectures, plan and devise tests, verify the design, and validate system performance. In addition, the students learn and apply Project Management techniques to manage the technical scope, schedule, budget, and risks of their project. The course consists of lectures, class meetings, reviews, and a final demonstration. Lectures cover core topics in Project Management and special topics in Systems Engineering. During class meetings the students and instructor review progress on the project and discuss technical and project-execution challenges. There are three major reviews approximately at the end of each of the first three months of the semester.  For each review, the students give a presentation and submit an updated version of the System Design and Development Document. The course culminates in a System Performance Validation Demonstration at the end of the semester. In addition to that the students hold a special demonstration of their robotic system for the broader Robotics community.Prerequisite: 16-450 Min. grade C"
16-597,Undergraduate Reading and Research,Fall and Spring,0,Missing Course Description - please contact the teaching department.
16-621,MSCV Project I,Fall and Spring,12,TBD
16-622,MSCV Capstone,Fall and Spring,12,TBA
16-623,Advanced Computer Vision Apps.,Fall,12,"Computer vision is a discipline that attempts to extract information from images and videos. Nearly every smart device on the planet has a camera, and people are increasingly interested in how to develop apps that use computer vision to perform an ever expanding list of things including: 3D mapping, photo/image search, people/object tracking, augmented reality etc. This course is intended for graduate students who are familiar with computer vision, and are keen to learn more about the applying state of the art vision methods on smart devices and embedded systems. A strong programming background is a must (at a minimum good knowledge of C/C++), topics will include using conventional computer vision software tools (OpenCV, MATLAB toolboxes, VLFeat, CAFFE, Torch 7), and development on iOS devices using mobile vision libraries such as GPUImage, Metal and fast math libraries like Armadillo and Eigen. For consistency, all app development will be in iOS and it is expected that all students participating in the class have access to an Intel-based MAC running OS X Mavericks or later. Although the coursework will be focused on a single operating system, the knowledge gained from this class will easily generalize to other mobile platforms such as Android etc.Prerequisites: 16-385 or 16-720Course Website: http://16623.courses.cs.cmu.edu"
16-627,MSCV Seminar,Fall,0,"(Only open to MSCV students.) MSCV students will be required to participate in this one-semester seminar course which will prepare them for the MSCV project starting in the Spring semester. The first part of this course will cover talks by computer vision and related faculty about the ongoing research, development programs related to Computer Vision at CMU. The second part of this course will include student/faculty tutorial on topics such as OpenCV, Dataset Creation, Mechanical Turk etc. The goal of this series is to get students acquainted with practical knowledge for a successful project. In the last month of the course, each lecture will cover upto four possible MSCV projects pitched by faculty or industrial sponsors. At the end of the course students will turn in  their choices, and a faculty committee will assign them the final projects."
16-720,Computer Vision,Fall and Spring,12,"This course introduces the fundamental techniques used in computer vision, that is, the analysis of patterns in visual images to reconstruct and understand the objects and scenes that generated them. Topics covered include image formation and representation, camera geometry, and calibration, computational imaging, multi-view geometry, stereo, 3D reconstruction from images, motion analysis, physics-based vision, image segmentation and object recognition. The material is based on graduate-level texts augmented with research papers, as appropriate. Evaluation is based on homeworks and a final project. The homeworks involve considerable Matlab programming exercises.  Texts recommended but not required:  Title: ""Computer Vision Algorithms and Applications"" Author: Richard Szeliski Series: Texts in Computer Science Publisher: Springer ISBN: 978-1-84882-934-3  Title: ""Computer Vision: A Modern Approach"" Authors: David Forsyth and Jean Ponce Publisher: Prentice Hall ISBN: 0-13-085198-1 Course Website: http://www.andrew.cmu.edu/course/16-720/"
16-725,Medical Image Analysis,Spring,12,"Students will gain theoretical and practical skills in medical image analysis, including skills relevant to general image analysis.  The fundamentals of computational medical image analysis will be explored, leading to current research in applying geometry and statistics to segmentation, registration, visualization, and image understanding. Student will develop practical experience through projects using the National Library of Medicine Insight Toolkit ( ITK ), a popular open-source software library developed by a consortium of institutions including Carnegie Mellon University and the University of Pittsburgh.  In addition to image analysis, the course will include interaction with clinicians at UPMC.  It is possible that a few class lectures may be videoed for public distribution.  Prerequisites:  Knowledge of vector calculus,  basic probability, and either C++ or python.  Required textbook, ""Machine Vision"", ISBN: 052116981X; Optional textbook, ""Insight to Images"", ISBN: 9781568812175. Course Website: http://www.cs.cmu.edu/~galeotti/methods_course/"
16-735,Robotic Motion Planning,Intermittent,12,"The robot motion field and its applications have become incredibly broad  and theoretically deep at the same time.  The goal of the course is to  provide an up-to-date foundation in the motion planning field, make the  fundamentals of motion planning accessible to the novice and relate  low-level implementation to high-level algorithmic concepts. We cover basic  path planning algorithms using potential functions, roadmaps and cellular  decompositions. We also look at the recent advances in sensor-based  implementation and probabalistic techniques, including sample-based  roadmaps, rapidly exploring random trees, Kalman filtering, and Bayesian  estimation."
16-741,Mechanics of Manipulation,Fall,12,"Kinematics, statics, and dynamics of robotic manipulator's interaction with a task, focusing on intelligent use of kinematic constraint, gravity, and frictional forces. Automatic planning based on mechanics. Application examples drawn from manufacturing and other domains. Course Website: http://www.cs.cmu.edu/afs/cs/academic/class/16741-s07/www/index.html"
16-742,Geometry of Locomotion,Fall,12,"This course introduces geometric methods for the analysis of locomoting systems. Focusing on the kinematics of locomoting systems, the course covers topics from differential geometry, geometric mechanics, and motion planning . Specific topics include  configuration spaces, manifolds, groups, Lie groups,   representations of velocity,   holonomic and nonholonomic constraints,   constraint curvature, response to cyclic inputs and  distance metrics. The primary goal of this class is to develop an intuitive understanding of these concepts and how they are used in locomoting systems, rather than working through a set of formal proofs and derivations. We do, however, incorporate enough mathematical formalism for this class to serve as a starting point for further investigation into this topic area. We also call upon biological data, when available, and relate to the mathematical formalisms in the class."
16-761,Mobile Robots,Spring,12,"This course covers all aspects of mobile robot systems design and programming from both a theoretical and a practical perspective. The basic subsystems of control, localization, mapping, perception, and planning are presented. For each, the discussion will include  relevant methods from applied mathematics. aspects of physics necessary in the construction of  models of system and environmental behavior, and core algorithms which have proven to be valuable in a wide range of circumstances. Course Website: http://www.frc.ri.cmu.edu/~alonzo/teaching/16-761/16-761.html"
16-778,Mechatronic Design,Spring,12,"Mechatronics is the synergistic integration of mechanism, electronics, and computer control to achieve a functional system. This course is a semester-long multidisciplinary capstone hardware project design experience in which small (typically four-person) teams of electrical and computer engineering, mechanical engineering and robotics students deliver an end-of-course demonstration of a final integrated system capable of performing a mechatronic task.  Throughout the semester, the students design, configure, implement, test and evaluate in the laboratory devices and subsystems culminating in the final integrated mechatronic system.  Lectures will complement the laboratory experience with comparative surveys,  operational principles, and integrated design issues associated with the spectrum of mechanism, microcontroller, electronic, sensor, and control components. Course Website: http://www.ece.cmu.edu/courses/items/18578.html"
16-782,Planning and Decision-making in Robotics,Fall,12,"Planning and Decision-making are critical components of autonomy in robotic systems. These components are responsible for making decisions that range from path planning and motion planning to coverage and task planning to taking actions that help robots understand the world around them better. This course studies underlying algorithmic techniques used for planning and decision-making in robotics and examines case studies in ground and aerial robots, humanoids, mobile manipulation platforms and multi-robot systems. The students will learn the algorithms and implement them in a series of programming-based projects."
16-833,Robot Localization and Mapping,Spring,12,"Robot localization and mapping are fundamental capabilities for mobile robots operating in the real world. Even more challenging than these individual problems is their combination: simultaneous localization and mapping (SLAM). Robust solutions are needed that can handle the uncertainty inherent in sensor measurements, while providing localization and map estimates in real-time. We will explore suitable efficient probabilistic inference algorithms at the intersection of linear algebra and probabilistic graphical models. We will also explore state-of-the-art systems. Course Website: http://frc.ri.cmu.edu/~kaess/teaching/16833/Spring2017/"
17-355,Program Analysis,Spring,12,"This course covers both foundations and practical aspects of the automated analysis of programs, which is becoming increasingly critical to find software errors and assure program correctness.  The theory of abstract interpretation captures the essence of a broad range of program analyses and supports reasoning about their correctness.  Building on this foundation, the course will describe program representations, data flow analysis, alias analysis, interprocedural analysis, dynamic analysis, and symbolic execution.  Through assignments and projects, students will design and implement practical analysis tools that find bugs and verify properties of software.  Prerequisites: 15-251 and (15-150 or 15-214)Prerequisites: 15-251 Min. grade C and (15-214 Min. grade C or 15-150 Min. grade C)"
17-413,Software Engineering Reflection,Fall,6,"This course is an opportunity to reflect on a software engineering experience you have had in industry.  It is structured as a writers workshop, in which you will work with the instructor and other students to identify and flesh out a software engineering theme that is illustrated by your industry experience.  You will prepare a 10-page report on this theme, comparable to a practitioner's report at a conference like ICSE or OOPSLA, and a 30-minute presentation to match.  This course fulfills a requirement of the Software Engineering Minor program, but students in other programs may take the course if they meet the prerequisite industry experience and if space is available."
17-609,Global Software Development,Intermittent,9,"Software development is increasingly a globally-distributed undertaking. The search for talent across national boundaries and the integration of groups thrown together by mergers and acquisitions are but two of the many forces conspiring to fundamentally change the organizational context of software development.  The skills that allow developers and managers to thrive in this milieu are among the most important in today's development organizations.  Distributed software development organizations are also receiving attention from researchers interested in communication, collaboration, and coordination over distances.  Creating trust, awareness, shared understanding, and many other essentials of teamwork typically relies on face to face interaction.  Creating effective technology-mediated mechanisms to support distributed teams requires a deep understanding of how individuals come together to form teams and organizations.  This course covers a set of topics that are essential to both professionals who will become participants and leaders in globally-distributed projects, as well as researchers interested in studying virtual teams, distributed organizations, and global software development.  Topics covered in this course will include:  * Virtual teams, distributed organizations * Architectures and coordination * Distributed development environments * Lessons from open source * Open source ecologies * Challenges of culture * The outsourcing relationship * Facilitating trust, cooperation, social capital * Social networks and knowledge networks * Communication and awareness * Assessing coordination risk"
17-615,Software Process Definition,Intermittent,9,"A software process definition is the cornerstone of implementing and improving a software process.  The objective of this course is to prepare students to understand how processes work within the context of an operational, day-to-day engineering company, and most importantly how they can, as an individual within an engineering environment, change a process for the betterment of all. Although the focus is on software process, this course will be useful to all students who will be executing, improving, or defining most any type of process.  An incremental methodology and modular approach to software process definition is used and covers:                                     * guidelines for early success and building a sound foundation * organizing the process definition as it develops * approaches to avoid unnecessarily elaborate or formal notations * developing the process using organizational goals and constraints  * using the environmental context that the process resides within and builds upon  Although the focus is on software process, this course will be useful to all students who will be executing, improving, or defining most any type of process.  Requirement: This course is intended for individuals who have operational software engineering experience or a comprehensive undergraduate coursework in software engineering."
17-619,Introduction to Real-Time Software and Systems,Intermittent,12,"Introduction to Real-Time Software and Systems presents an overview of time as it relates engineering complex systems. Any system that responds at the pace of relevant events has real-time constraints whether the timescale is short, like the flight controls for an aircraft, or longer, like the flight reservation system for an airline.  Fundamental concepts, terminology, and issues of real-time systems are introduced in this course. The focus is on software solutions to real-time problems-solutions that must be both correct and timely. Software development is examined with emphasis on real-time issues during each phase of the software lifecycle. Real-time requirements analysis, architecting real-time systems, designing and modeling system timing, and implementation and testing strategies are studied. Modeling techniques using UML 2.0 are applied. Particular emphasis is placed on real-time scheduling to achieve desired timing, reliability, and robustness. Languages and operating systems for real-time computing, and real-time problems in concurrent and distributed systems are explored.  This course provides a comprehensive view of real-time systems with theory, techniques and methods for the practitioner. After successfully completing this course, the student will be able to identify constraints and understand real-time issues in system development, and propose approaches to typical real-time problems. The aim of this course is to motivate and prepare students to pursue more in-depth study of specific problems in real-time computing and systems development.  REQUIREMENT: Proficiency with a high-level programming language such as C or Ada and basic concepts of computing systems. Familiarity with software engineering concepts and system development lifecycle."
17-628,The Modern CIO,Fall,6,"In today's competitive marketplace, technology can deliver the decisive edge as a company interfaces with its existing customers, engages prospective clients, and communicates across internal, local, national and global channels.  Chief Information Officers of successful companies must possess skills that reach beyond the technical realm.   Research indicates that competence in the areas of business acumen, communication, financial knowledge, project and board management far surpasses the need for technical competence.     This course focuses on the non-technical aspects of  'the corner office'.   If the CTO is to be a true strategic business partner with others in the C-suite (CEO, COO, CFO), it is essential that he or she has a grasp not only on technology, but also on the company's core philosophy, business strategy and drivers.     This course will capitalize on the technical knowledge acquired in the Master of Software Engineering Professional Programs, and using it to target high-level job opportunities."
17-635,Software Measurement,Fall,9,"Sections D and PP are NOT available for on-campus students.    The purpose of this course is to introduce students to software measurement â€?from need identification through analysis and feedback and into the process. Much of the course material demonstrates concepts of software measurement that are used by managers and practitioners in industry today. The course is taught within the framework of the software engineering process.     Required text: Selected Readings handed out in class    Requirement: This course is intended for individuals who have industrial software engineering experience with a large project, or a comprehensive undergraduate course in software engineering."
17-643,Hardware for Software Engineers,Intermittent,0,"The goal of this course is to provide an understanding of electronics beyond the average computer organization course.  Its purpose is to enable software engineers to be more effective in domains where software and hardware are closely coupled. Examples of such domains include robotics, avionics, automotive, process control, and many others. Students successfully completing this course will be better prepared to communicate with hardware-oriented engineers, understand the hardware environment, and the subtle regions where software and hardware meet.   Requirement: Students need not have a hardware background, but they should have a solid computer science background including languages, data structures, discrete math, operating systems, and computer organization.  It is highly desirable that students have project experience, preferably real-world experience, although project course work and/or internships will suffice. Undergraduates need instructor approval (lattanze@cs.cmu.edu)."
